,Time,Country,"CPI Price, % y-o-y, median weighted, seas. adj.,","CPI Price, % y-o-y, not seas. adj.,,","CPI Price, seas. adj.,,,","CPI Price,not seas.adj,,,","Core CPI,not seas.adj,,,","Core CPI,seas.adj,,,","Exchange rate, new LCU per USD extended backward, period average,,","Exchange rate, old LCU per USD extended forward, period average,,","Exports Merchandise, Customs, Price, US$, not seas. adj.","Exports Merchandise, Customs, Price, US$, seas. adj.","Exports Merchandise, Customs, constant US$, millions, not seas. adj.","Exports Merchandise, Customs, constant US$, millions, seas. adj.","Exports Merchandise, Customs, current US$, millions, not seas. adj.","Exports Merchandise, Customs, current US$, millions, seas. adj.","GDP,constant 2010 LCU,millions,seas. adj.,","GDP,constant 2010 US$,millions,seas. adj.,","GDP,current LCU,millions,seas. adj.,","GDP,current US$,millions,seas. adj.,","Imports Merchandise, Customs, Price, US$, not seas. adj.","Imports Merchandise, Customs, Price, US$, seas. adj.","Imports Merchandise, Customs, constant US$, millions, not seas. adj.","Imports Merchandise, Customs, constant US$, millions, seas. adj.","Imports Merchandise, Customs, current US$, millions, not seas. adj.","Imports Merchandise, Customs, current US$, millions, seas. adj.","Industrial Production, constant US$, seas. adj.,,","Industrial Production, constant US$,,,","Retail Sales Volume,Index,,,","Stock Markets, LCU,,,","Stock Markets, US$,,,","Total Reserves,,,,","Unemployment rate,Percent,,,"
0,2016M07 [2016M07],Germany,110.3705304,..,108.4142395,0.3996004,108.8232133,109.5341278,..,..,169.8813835,131.6501675,67400.39546,4.23772868,88155786510,94376612475,0.793298432,0.791588534,83532.65382,85138.09485,107321.6478,105525.3459,..,0.822663652,..,104526.9226,0.825320263,105942,127059.1235,128364.7146,1.768095238,0.904001906,91.73894615
0,2016M07 [2016M07],India,..,..,157.9829589,6.096096867,..,159.2952612,..,..,160.5605057,109.7626579,366504,8.5,53611799023,50611575874,..,..,29058.09056,29305.25,..,..,..,..,..,1512.259655,..,1457.89,..,..,67.18142857,67.18142857,..
0,2016M07 [2016M07],Italy,108.9912281,..,108.1998944,-0.12521316,108.4142395,108.5683297,..,..,71.12496947,55.1169818,49741.30791,11.60856855,37229475611,45393220344,0.837586369,0.83481753,52.86346701,55.78008152,66.59621449,63.3233792,..,0.934251851,..,38457,0.933866859,42380,41163.41859,45381.20139,1750.460476,0.904001906,75.55179506
0,2016M07 [2016M07],Japan,101.0070493,..,103.0991736,-0.399201597,100.6012024,103.1055901,..,..,151.6496997,132.7771473,1232872.04,3.013135865,1.34844E+11,1.47173E+11,0.810724181,0.789320509,49632.07248,50188.17604,61905.36461,62879.49178,..,0.838562259,..,54766,0.845695103,54981,65309.40242,65012.7922,104.0864286,104.0864286,88.32109486
0,2016M07 [2016M07],United Kingdom,115.2777778,..,114.167753,0.532006116,114.7997284,114.5090404,..,..,130.0649742,105.8120312,152657.133,5,39833942420,38223181483,0.866935183,0.861872139,65.64114198,53539,..,76.16111367,..,0.863188344,..,24438.74215,0.868402975,23645.75309,28312.17815,27312.0201,0.760771347,0.760771347,97.73777294
0,2016M07 [2016M07],United States,112.5669057,..,110.4019532,0.872564424,112.3091287,111.0486554,..,..,175.1577731,175.1577731,122123.0296,4.8,2.69429E+11,2.69868E+11,0.95949166,0.940578577,178776.0037,181779.4,189453.8614,190070.2483,..,0.996238789,..,120349.9,1.003314002,115805,120804.2703,115422.4897,1,1,127.8532859
0,2016M08 [2016M08],Brazil,153.1962279,..,156.086193,8.905201146,152.9131959,155.8025406,..,..,84.55772164,46.86025711,369541,11.77971558,35514392610,43675259775,0.93452381,0.916457811,11967.97587,12849,13749.24841,13058.94906,..,0.884272997,..,16004.43565,0.89917231,16983,18098.97588,18887.36987,3.209173913,3.209173913,89.9080803
0,2016M08 [2016M08],Canada,110.9318996,..,111.0535406,1.180173092,110.5263158,111.8158123,..,..,125.9692366,101.1139245,83756.26931,6.9,20584448983,20243989316,0.960392397,0.964645685,53.874,38897,40501.1536,55.84848492,..,0.844222858,..,33967.8,0.844266047,33.48290672,40235.58432,39.65918899,1.299913043,1.299913043,92.91443878
0,2016M08 [2016M08],China,111.3894967,..,119.8846933,1.480433688,111.4404462,118.75,..,..,96.09044175,98.66377046,3208090.278,4.035444542,4.19799E+11,3.80356E+11,0.901770134,0.971885591,137233.8711,139313.2716,154488.6734,141203.7305,..,1.140358374,..,179452.6099,1.057468357,188831,157365.1003,178568.9366,6.649043478,6.649043478,..
0,2016M08 [2016M08],France,108.3190578,..,106.6021688,0.209874076,107.0851064,107.4687467,..,..,123.5369144,97.00200641,55328.01527,9.592592593,30417119371,24459210595,0.749360552,0.728577032,46.271,40616,54200.8782,63.5087272,..,0.883521314,..,47576.75907,0.88216692,39135.86327,53849.02246,44363.33124,5.853369565,0.892276216,97.59429523
0,2016M08 [2016M08],Germany,110.4353462,..,108.4142395,0.3996004,108.8232133,109.4257855,..,..,179.5984257,141.0210419,67394.30165,4.102507758,89478123308,95452408057,0.802061119,0.801163406,90796.73956,85885.96065,107081.566,113331.1119,..,0.833474541,..,114135.8013,0.835320596,107565,136939.7573,128770.918,1.745304348,0.892276216,91.91829893
0,2016M08 [2016M08],India,..,..,157.6336443,5.088356165,..,159.2952612,..,..,162.2608797,111.3486195,366800,8.5,53380532913,50481580388,..,..,29391.01637,29303.2,..,..,..,..,..,1469.691927,..,1445.7,..,..,66.90858696,66.90858696,..
0,2016M08 [2016M08],Italy,108.7719298,..,108.1680263,-0.133208932,108.5221143,108.7852495,..,..,71.99078031,56.52989386,49706.39832,11.96045247,37560567785,28133910612,0.851261895,0.85022564,54.53573494,43.14908242,50.68837533,64.14266095,..,0.95510797,..,39283,0.951844466,30155,41129.38143,31680.59601,1727.836522,0.892276216,75.55179506
0,2016M08 [2016M08],Japan,101.1077543,..,102.9958678,-0.499001996,100.501002,103.2091097,..,..,155.5679675,139.8987806,1224983.351,3.157953876,1.36061E+11,1.38165E+11,0.816576042,0.803981558,52606.08052,52817.34423,64681.47666,65431.94925,..,0.856672082,..,55720,0.858020615,52513,65042.39038,61202.49222,101.3117391,101.3117391,86.82263317
0,2016M08 [2016M08],United Kingdom,115.6989982,..,114.1285752,0.596449575,114.7884137,114.881359,..,..,134.1278883,108.7387087,152603.2585,4.8,39873856190,38263931144,0.862469687,0.864987394,59.81585055,53634,..,69.15228008,..,0.880025799,..,24704.35369,0.872819024,23802.82716,28072.30621,27361.39173,0.763259229,0.763259229,97.6406181
0,2016M08 [2016M08],United States,112.8095381,..,110.6244942,1.07632135,112.5720087,111.1506459,..,..,176.6285154,176.6285154,122033.4731,4.9,2.69186E+11,2.76208E+11,0.957108817,0.939796716,188353.4035,193986.7,202679.8799,200419.3038,..,0.991222951,..,122972.5,0.995028998,122657.9,124061.3929,123270.6789,1,1,128.0449314
0,2016M09 [2016M09],Brazil,153.4873011,..,156.3831091,8.41646534,153.4166315,155.9272026,..,..,85.19416666,46.58719517,370417,11.97848994,35939714678,42595118942,0.93452381,0.919799499,11468.57074,11995,12835.41401,12468.55511,..,0.887240356,..,15441.26811,0.902934537,15800,17403.70352,17498.5,3.250295455,3.250295455,89.08474623
0,2016M09 [2016M09],Canada,111.3799283,..,111.2262522,1.417322835,110.7047279,111.9026933,..,..,125.5672132,99.91581772,84195.46915,6.9,20881049062,20683677772,0.959750268,0.963126698,50.476,39190,40833.539,52.40847346,..,0.847734988,..,33568.1,0.843612043,33.89075224,39597.39832,40.17338601,1.31,1.31,93.87894128
0,2016M09 [2016M09],China,111.8380744,..,120.1588211,2.070785061,111.6810675,119.5778918,..,..,95.65356862,97.87462555,3189287.311,4.028562992,4.21058E+11,3.98025E+11,0.846086208,0.952076647,130909.7876,142096.4319,167945.5717,137499.2108,..,1.14137471,..,172761.5812,1.086631039,183440,151362.7205,168815.3507,6.672159091,6.672159091,..
0,2016M09 [2016M09],France,107.9978587,..,106.7191155,0.38,107.2340426,107.212309,..,..,124.5922417,97.92697379,58507.81116,9.603703704,30107384987,31977083064,0.748608976,0.725176688,45.3529,48142,64308.60638,62.54048257,..,0.885182407,..,46868.23864,0.883828175,48465.2842,52947.54873,54835.64062,5.847318182,0.891380309,97.78453752
0,2016M09 [2016M09],Germany,110.3165172,..,108.6299892,0.7,108.9736701,109.4257855,..,..,179.1590477,140.811446,66699.41572,3.86932909,89389967521,1.05917E+11,0.803699241,0.802797118,89240.5728,91828.36908,114257.1306,111162.0493,..,0.835999432,..,113020.7959,0.836160159,118467,135192.4315,141679.7951,1.743409091,0.891380309,90.84218226
0,2016M09 [2016M09],India,..,..,157.6914584,4.533924152,..,159.0522479,..,..,165.1324674,113.6172581,371990,8.5,53821244911,51218221475,..,..,31828.69959,31840.48,..,..,..,..,..,1467.265724,..,1519.56,..,..,66.74434091,66.74434091,..
0,2016M09 [2016M09],Italy,111.5131579,..,108.3884012,0.101872043,108.6299892,108.5683297,..,..,71.96981586,56.56417127,50421.19214,11.92523533,37523779766,45104878654,0.857459909,0.859075717,55.0991111,62.87316361,73.32490176,64.13766561,..,0.961792886,..,39316,0.954704843,40381,40877.82366,42296.84209,1725.991364,0.891380309,75.09803053
0,2016M09 [2016M09],Japan,101.1077543,..,102.9958678,-0.3996004,100.501002,103.3126294,..,..,156.9839906,140.5401003,1228749.348,2.98675597,1.36602E+11,1.52112E+11,0.821658446,0.806906305,52598.99257,53910.81193,65612.19223,65185.99777,..,0.855394057,..,56888,0.858727864,58646,66505.02133,68294.04573,101.6931818,101.6931818,87.26335719
0,2016M09 [2016M09],United Kingdom,115.9153005,..,114.3661083,0.953068545,114.9807649,115.1546204,..,..,134.302587,109.2837277,132763.0843,4.8,39913769960,41523903978,0.861407454,0.86210223,57.62454199,54752,..,66.84188949,..,0.874565205,..,25185.05641,0.8759071,24447.41975,28797.23121,28011.66616,0.760568301,0.760568301,98.12639232
0,2016M09 [2016M09],United States,113.0153667,..,110.8419775,1.503170553,112.7252043,111.4178516,..,..,174.4531796,174.4531796,124164.7701,5,2.69205E+11,2.72426E+11,0.957903098,0.940578577,184356.8422,185985.6,194159.0965,196003.6585,..,0.992976249,..,123913.4,0.998342999,124482.7,124789.8932,124689.3103,1,1,128.6109482
0,2016M10 [2016M10],Brazil,153.9477629,..,156.8891816,7.839285056,153.9796108,156.3327654,..,..,91.10385539,51.01355617,367528,12.21851726,35471860404,42360305717,0.93622449,0.918964077,10790.05875,11380,12155.20436,11741.54575,..,0.887982196,..,13181.28647,0.90744921,13715,14844.08869,15113.79353,3.177324675,3.177324675,88.04134965
0,2016M10 [2016M10],Canada,111.5591398,..,111.4853195,1.493710692,110.7047279,112.1633362,..,..,126.2898169,99.41938691,83383.36945,6.9,20764023181,20665357419,0.958152891,0.960656775,50.8398,38941,40641.7393,52.92191898,..,0.847289828,..,33512.9,0.844048576,34.87385345,39553.05363,41.31735357,1.324878788,1.324878788,91.97470763
0,2016M10 [2016M10],China,111.9474836,..,120.2464526,2.224973065,111.7685661,119.4612873,..,..,97.21826712,98.30697513,3143415.154,4.020033977,4.24091E+11,3.80321E+11,0.864613053,0.961980083,130521.6778,127291.7889,147223.9963,135680.2288,..,1.134581216,..,174046.0987,1.107879063,176836,153401.1811,159616.7,6.737590909,6.737590909,..
0,2016M10 [2016M10],France,107.9229122,..,106.75101,0.349790126,107.287234,107.2443637,..,..,125.4316025,96.8335579,54636.95458,9.740740741,30017171089,31436140483,0.741167456,0.722982938,42.0621,46476,62706.47697,58.1785514,..,0.872430369,..,41230.83682,0.87262786,45268.19138,47259.74508,51875.71179,5.954015152,0.907568841,96.11825584
0,2016M10 [2016M10],Germany,110.2517014,..,108.8457389,0.799200799,109.0811392,109.6424702,..,..,181.2000349,139.760646,65838.74711,3.972136857,89830746454,98288596411,0.796717774,0.795800745,86233.3537,90601.39161,113718.3009,108360.4838,..,0.823573134,..,106182.4765,0.823739021,111298,128929.0193,135113.1816,1.775268398,0.907568841,90.52995872
0,2016M10 [2016M10],India,..,..,158.0087119,4.283740665,..,159.6597813,..,..,162.2537009,111.6528543,366212,8.5,54207145832,52128189877,..,..,33738.32612,34495.09,..,..,..,..,..,1544.546794,..,1559.27,..,..,66.72618831,66.72618831,..
0,2016M10 [2016M10],Italy,111.7324561,..,108.3716001,-0.171273921,108.7378641,108.4598698,..,..,72.6810291,56.09676195,50034.14772,11.55340992,37707719863,44116278574,0.843039705,0.843752169,52.80781783,51.0573941,60.56345128,62.58688246,..,0.943700006,..,38273,0.937675534,39397,40556.32061,42015.59981,1757.504719,0.907568841,73.43046817
0,2016M10 [2016M10],Japan,101.3091641,..,103.4090909,0.1,100.501002,103.9337474,..,..,159.8678761,140.3423037,1212619.941,2.951532062,1.36737E+11,1.45865E+11,0.814603456,0.79406692,50532.61272,51959.14328,63784.58484,63637.72554,..,0.844388424,..,55990,0.852549344,56494,66308.34628,66264.78623,103.7178571,103.7178571,83.45360807
0,2016M10 [2016M10],United Kingdom,115.9836066,..,114.4882851,0.936279286,115.1052274,115.2309059,..,..,137.5592553,105.0767441,131798.6778,4.8,39514632260,41034908053,0.837814358,0.829052785,56.67785368,53068,..,68.36458997,..,0.852205043,..,26089.25128,0.855448721,26676.37037,30613.81941,31335.41363,0.810367666,0.810367666,94.30457721
0,2016M10 [2016M10],United States,113.2366439,..,111.1054403,1.64386097,112.8879179,111.5567616,..,..,173.6619053,173.6619053,122552.9936,4.9,2.69735E+11,2.71005E+11,0.962668785,0.946833464,181501.9912,191999.7,199445.2329,191693.6802,..,0.995020395,..,123307.9,1,128525.3,123924.9975,128525.3,1,1,128.6193581
0,2016M11 [2016M11],Brazil,154.4557909,..,157.1275214,6.943134498,154.629376,156.614324,..,..,89.85290426,48.02943132,365556,12.41436022,35769585851,40622687855,0.931122449,0.919799499,11507.37737,11466,12314.16986,12510.74542,..,0.924332344,..,17207.79764,0.949586155,16218,18616.46166,17079.01902,3.32796281,3.32796281,87.55313514
0,2016M11 [2016M11],Canada,111.1111111,..,111.3126079,1.256873527,110.7047279,111.7289314,..,..,127.1801612,98.64800163,83129.66954,6.9,21030357945,21618015740,0.957295235,0.955650398,50.419,38926,40662.48173,52.75883327,..,0.848715313,..,34581.2,0.847163559,35.24946898,40745.34706,41.60881169,1.344547521,1.344547521,92.89686746
0,2016M11 [2016M11],China,112.0678337,..,120.5496687,2.302865106,112.0529367,119.5778918,..,..,100.676082,100.3206886,3074023.898,4.011507985,4.27455E+11,3.77362E+11,0.880671955,0.954835867,138974.1872,147814.8512,167843.2593,145547.724,..,1.10871939,..,178190.9471,1.050342816,193573,160717.8054,184295.0674,6.850867769,6.850867769,..
0,2016M11 [2016M11],France,107.7837259,..,106.8998512,0.539946005,107.3404255,107.2229939,..,..,125.2062804,94.29150705,55748.98154,9.718518519,30762939314,32533393333,0.720120908,0.715053583,43.375,47811,66393.01747,60.65978975,..,0.853272499,..,45614.46232,0.852727382,45852.79328,53458.25908,53771.92553,6.104280992,0.93036862,95.29281281
0,2016M11 [2016M11],Germany,108.9661877,..,108.9536138,0.697906281,109.1671145,108.8840737,..,..,180.7117624,136.0866463,65038.18301,3.930275998,89742590667,1.07677E+11,0.782773116,0.781061279,89798.41295,92068.88343,117618.8624,114969.741,..,0.807431704,..,113137.4982,0.806795727,116161,140120.2078,143978.2044,1.819902893,0.93036862,88.62770552
0,2016M11 [2016M11],India,..,..,157.894712,3.636172531,..,159.4167679,..,..,154.7940138,105.1828999,361121,8.5,53682469488,50221589416,..,..,33249.41932,33461.87,..,..,..,..,..,1445.164833,..,1356.99,..,..,67.60032025,67.60032025,..
0,2016M11 [2016M11],Italy,111.1842105,..,108.5542853,0.106242573,108.8457389,108.35141,..,..,71.71043878,54.00998473,49048.78714,11.90321756,38038812037,44981303644,0.824086207,0.821372702,55.75713774,51.73218333,62.77520833,67.8828717,..,0.923316049,..,38668,0.921080417,40007,41879.48433,43434.86113,1801.827769,0.93036862,72.55542784
0,2016M11 [2016M11],Japan,101.2084592,..,103.6157025,0.501002004,100.501002,103.9337474,..,..,165.9178883,138.7521738,1191413.658,3.063504463,1.3809E+11,1.50805E+11,0.820534929,0.793270448,51965.62797,53351.19951,65020.02246,65508.085,..,0.818673343,..,54517,0.835816284,54928,66591.88367,65717.79113,108.8988636,108.8988636,82.87749835
0,2016M11 [2016M11],United Kingdom,116.1429872,..,114.744657,1.1475533,115.2749491,115.4768411,..,..,133.6948449,102.8345506,126570.3796,4.7,40153252579,43928133944,0.83066854,0.831853883,55.26935663,54855,..,66.44118369,..,0.8616281,..,26631.85723,0.844083886,27473.37037,30908.76126,32693.81333,0.804532615,0.804532615,93.84545074
0,2016M11 [2016M11],United States,113.2407332,..,111.2672883,1.670468916,113.0846247,111.3832394,..,..,178.5589398,178.5589398,119568.2055,4.7,2.69213E+11,2.68503E+11,0.961874504,0.948397185,189879.0557,191156.7,198733.5139,200210.48,..,0.99727123,..,121781.1,1.0008285,122999.2,122114.3219,122897.3795,1,1,128.8545826
0,2016M12 [2016M12],Brazil,154.9346037,..,157.3937328,6.270371735,155.0547064,157.0840268,..,..,86.2171618,45.7262729,365016,12.72720666,36365036745,36255161877,0.941326531,0.922305764,12545.36565,11529,12247.60976,13602.17634,..,0.928041543,..,16393.80279,0.936794582,15938,17664.94498,17013.33494,3.348931818,3.348931818,86.57670612
0,2016M12 [2016M12],Canada,110.6630824,..,111.6580311,1.491365777,110.9723461,111.5551694,..,..,130.8917011,102.3557099,82718.06969,6.9,21240197456,20592076010,0.960346025,0.957862371,46.184,38159,39734.63629,48.21569507,..,0.856811049,..,34572.8,0.85852838,35.44768659,40350.55344,41.2888932,1.335670455,1.335670455,93.37328262
0,2016M12 [2016M12],China,112.1772429,..,120.6335618,2.05837582,112.2607459,119.8227612,..,..,99.42630258,98.04721822,3032562.639,4.008236583,4.29654E+11,3.73437E+11,0.828872384,0.962030698,148166.8256,167798.899,202442.381,154014.6546,..,1.124146068,..,182528.9344,1.116609097,209097,162371.1896,187260.6989,6.923704545,6.923704545,..
0,2016M12 [2016M12],France,108.1263383,..,107.0486923,0.619566304,107.3297872,107.543541,..,..,132.1115641,97.5073163,59809.75241,9.640740741,30350962512,31841847419,0.71619918,0.71235989,43.125,45180,63083.00999,60.53822033,..,0.842603816,..,46504.85885,0.842809745,46011.14511,55191.84459,54592.56422,6.227477273,0.949509079,95.47624459
0,2016M12 [2016M12],Germany,109.7655828,..,109.2772384,1.401401401,109.2853305,109.6424702,..,..,191.2753693,141.1610699,64692.00289,3.660134767,88243942297,95354608459,0.781833767,0.779316127,90680.61537,82966.03137,106117.227,116359.2183,..,0.795115016,..,113119.5169,0.79371014,102409,142268.118,129025.6919,1.85675,0.949509079,90.27056055
0,2016M12 [2016M12],India,..,..,158.1763611,3.356891402,..,158.4447145,..,..,152.7943179,103.3984013,358898,8.5,53131077808,52734835478,..,..,33949.21902,34602.47,..,..,..,..,..,1552.833611,..,1633.44,..,..,67.85504545,67.85504545,..
0,2016M12 [2016M12],Italy,111.622807,..,108.8431538,0.51998679,109.0614887,108.7852495,..,..,80.41995046,59.34107592,48512.15932,11.9398283,38627420347,38431828113,0.830043207,0.830669419,54.94433023,51.17307575,61.6510988,66.14464065,..,0.919035534,..,38682,0.915023112,38067,42089.77624,41602.22784,1838.166932,0.949509079,72.1908277
0,2016M12 [2016M12],Japan,101.1077543,..,103.4090909,0.300601202,100.501002,103.6231884,..,..,178.8285643,140.119604,1189484.427,3.027541033,1.37278E+11,1.5066E+11,0.805860691,0.764574496,51043.48009,51970.33446,64490.46965,66760.6366,..,0.79718381,..,52630,0.819680262,57577,66019.90576,70243.24324,116.2781818,116.2781818,82.30138863
0,2016M12 [2016M12],United Kingdom,116.7349727,..,115.1505772,1.559127421,115.7954288,116.0222253,..,..,136.553752,105.4750039,123969.6918,4.7,40831786669,41972150243,0.83844289,0.832561537,56.64984746,54371,..,68.04283523,..,0.862403449,..,27083.34873,0.849500011,27935.25926,31404.49954,32999.22205,0.802296953,0.802296953,92.55989662
0,2016M12 [2016M12],United States,113.198477,..,111.5978813,2.082343193,113.291756,111.4196975,..,..,188.2530887,188.2530887,118594.739,4.7,2.71527E+11,2.71614E+11,0.965845909,0.956215794,186861.0437,183716.5,190213.0539,195417.2321,..,1.003850448,..,126459.3,1.004971002,126614.4,125974.2428,125988.1128,1,1,129.6665275
0,2017M01 [2017M01],Brazil,155.5388481,..,157.6883388,5.381392084,155.5460573,157.6810231,..,..,92.64399306,51.5584987,367708,12.9159988,36747826605,36583900392,0.929421769,0.923141186,12109.51376,12198,13124.28911,13117.72667,..,0.962908012,..,17359.02522,0.969149737,14908,18027.70877,15382.5559,3.195045455,3.195045455,94.03576792
0,2017M01 [2017M01],Canada,111.3799283,..,112.3488774,2.039215686,111.4183764,112.5108601,..,..,132.88307,105.0286506,84783.16893,6.7,21411700903,21361530808,0.967183579,0.963834025,48.1536,..,..,49.96046905,..,0.867474736,..,35505,0.874184314,35.06380224,40929.14585,40.11030818,1.320511364,1.320511364,96.04661677
0,2017M01 [2017M01],China,112.8446389,..,121.1944817,2.664600883,112.5888658,121.0121269,..,..,98.81949146,97.85631785,3020491.326,3.979460184,4.30607E+11,4.28172E+11,0.955898766,0.990378974,142172.4072,132344.7869,138450.6306,143553.5394,..,1.135619353,..,181262.2701,1.121105818,180273,159615.3409,160799.2726,6.894113636,6.894113636,..
0,2017M01 [2017M01],France,107.0021413,..,107.3357431,1.314601104,107.2553191,107.2871033,..,..,135.203262,100.7128091,57706.65468,9.388888889,30549433088,32545687483,0.728015126,0.719036099,41.6089,47728,65559.07741,57.86760919,..,0.863821091,..,43195.65585,0.864789085,40090.51691,50005.32671,46358.72217,6.168886364,0.940546616,95.42951822
0,2017M01 [2017M01],Germany,108.0803716,..,109.4929881,1.601601602,109.0488984,108.992416,..,..,198.1864963,147.633216,64962.05252,3.908547045,89566279094,93789814884,0.796380315,0.790668085,89253.24225,88976.98276,111726.748,112883.3247,..,0.805889636,..,109700.8241,0.806085852,105040,136123.8799,130308.7006,1.839227273,0.940546616,88.34068334
0,2017M01 [2017M01],India,..,..,158.7353703,3.137827265,..,158.3232078,..,..,157.3859094,106.1821367,362953,8.5,53659883092,53341481079,..,..,33111.46907,32261.14,..,..,..,..,..,1548.365893,..,1522.03,..,..,68.05997727,68.05997727,..
0,2017M01 [2017M01],Italy,108.3333333,..,109.1018417,1.017305922,108.9536138,109.1106291,..,..,83.80287764,62.42014043,49080.10308,11.51258455,37560567785,39955919903,0.868331633,0.867211254,55.70246762,52.44407793,60.39636926,64.23171675,..,0.944070089,..,39449,0.946294666,34020,41786.09243,35950.74688,1820.96375,0.940546616,72.91277321
0,2017M01 [2017M01],Japan,100.6042296,..,103.4090909,0.401203611,100.501002,103.5196687,..,..,180.0294011,142.8998494,1202794.257,3.002778161,1.36196E+11,1.38892E+11,0.829023261,0.798269682,54048.443,56733.75589,68434.45601,67706.99705,..,0.809271781,..,53724,0.829458556,47192,66385.60898,56894.94632,115.0277273,115.0277273,79.64159365
0,2017M01 [2017M01],United Kingdom,115.8697632,..,115.4558572,1.818395095,115.8633175,115.4028328,..,..,141.3098713,107.9783015,128614.5755,4.6,40751959129,40708910770,0.846609738,0.844499599,55.25509387,..,..,65.42939028,..,0.850093514,..,27559.92968,0.852718799,27607.22222,32419.87997,32362.46985,0.810079159,0.810079159,92.23442629
0,2017M01 [2017M01],United States,113.629672,..,112.0599757,2.476590126,113.5455712,112.0690212,..,..,190.1222922,190.1222922,120578.2627,4.7,2.71814E+11,2.71644E+11,0.971405878,0.963252541,191064.5063,185653.7,191118.5677,198353.4931,..,1.00653404,..,127421.1,1.007456504,117528,126593.9301,116658.1382,1,1,130.3314252
