,Time,Country,"Core CPI,not seas.adj,,,","CPI Price, % y-o-y, median weighted, seas. adj.,","CPI Price, seas. adj.,,,","CPI Price, % y-o-y, not seas. adj.,,","Core CPI,seas.adj,,,","CPI Price,not seas.adj,,,","GDP,current LCU,millions,seas. adj.,","GDP,current US$,millions,seas. adj.,","Stock Markets, LCU,,,","Stock Markets, US$,,,","Total Reserves,,,,","Unemployment rate,Percent,,,","Industrial Production, constant US$, seas. adj.,,","Industrial Production, constant US$,,,","Imports Merchandise, Customs, Price, US$, not seas. adj.","Imports Merchandise, Customs, Price, US$, seas. adj.","Imports Merchandise, Customs, current US$, millions, seas. adj.","Imports Merchandise, Customs, current US$, millions, not seas. adj.","Imports Merchandise, Customs, constant US$, millions, not seas. adj.","Imports Merchandise, Customs, constant US$, millions, seas. adj.","GDP,constant 2010 US$,millions,seas. adj.,","Exports Merchandise, Customs, Price, US$, seas. adj.","GDP,constant 2010 LCU,millions,seas. adj.,","Exports Merchandise, Customs, current US$, millions, seas. adj.","Exports Merchandise, Customs, Price, US$, not seas. adj.","Exports Merchandise, Customs, current US$, millions, not seas. adj.","Exports Merchandise, Customs, constant US$, millions, seas. adj.","Exports Merchandise, Customs, constant US$, millions, not seas. adj.","Exchange rate, old LCU per USD extended forward, period average,,","Exchange rate, new LCU per USD extended backward, period average,,","Retail Sales Volume,Index,,,"
0,2005Q4 [2005Q4],Italy,..,..,..,..,..,..,380844,453000.0935,..,..,..,..,..,..,0.757481819,0.759206945,189.9479591,185.6292373,245.0766092,250.2318559,566768.2227,0.731129439,437121,92146,0.725678497,93833,126045.2446,129321.6332,..,..,..
0,2005Q4 [2005Q4],Japan,..,..,..,..,..,..,131528500,1121799.513,..,..,..,..,..,..,0.788990774,0.773082756,132587.1585,135082.9302,171241.2264,171496.5771,1394833.333,0.896353179,123432000,149049,0.904081103,154874,166284.0229,171317.8571,..,..,..
0,2005Q4 [2005Q4],United Kingdom,..,..,..,..,..,..,359209,628076.7571,..,..,..,..,..,..,0.999166516,0.948832702,236.4198906,164347,164472.796,249.1608678,619563.9956,0.934645249,440716,57897.86227,1.00536326,58408,61955.5234,58088.08478,..,..,..
0,2005Q4 [2005Q4],United States,..,..,..,..,..,..,3333100,3333100,..,..,..,..,..,..,0.897802489,0.888193901,442835.1101,450669,501883.0373,498585.8813,3597219.025,0.893496099,3766700,233789.9,0.89367578,236783.6,261663.6814,264954.7973,..,..,..
0,2006 [2006],Brazil,85.35278992,..,84.90575503,4.18108648,85.25244456,84.89629588,2406709.976,1106834.993,55.57749942,45.48983712,85839,..,4.66451E+11,5.14006E+11,0.850410998,0.83535227,90881.79582,91192,107078.9134,108764.0087,1740175.1,0.741097923,941331,137244.5474,0.752508151,137708,185112.8243,182425.7299,2.175136433,2.175136433,49.86845049
0,2006 [2006],Canada,95.75119474,..,94.2357513,2.017762543,95.31668153,94.80162178,1496604,1319479.774,102.7296044,94.45102366,34999.53991,6.291666667,2.45621E+11,2.47251E+11,0.915334417,0.915263875,518.2707421,423290,462358.0867,566.2143478,1546418.164,0.892345899,1687280.5,398459.3,0.893412197,406.3836547,446619.671,455.0842016,1.134457465,1.134457465,82.20509982
0,2006 [2006],China,98.98249453,..,89.60304797,1.6519032,98.94910496,89.0877643,21884832.97,2746411.018,50.67089054,43.46857065,1069508.721,4.150198246,1.74808E+12,1.66677E+12,0.677263713,0.724062642,791263.9455,791577.0146,1168714.351,1092510.803,3866702.29,0.803866658,31002273.48,964241.5575,0.774917402,968935,1198452.404,1250569.708,7.972375478,7.972375478,..
0,2006 [2006],France,95.35421128,..,94.95977745,1.672358186,94.74379433,95.44377961,1849468,2323821.945,129.0149331,113.6600581,47255.84947,8.475,4.02246E+11,4.10431E+11,0.882649802,0.866735154,459.3656,533149,604377.5892,530.9005406,2701612.37,0.876697845,2032587,622644.7095,0.878516331,622840.5269,709507.4923,708765.4825,5.226282751,0.796692333,86.83727342
0,2006 [2006],Germany,95.58712326,..,94.92089177,1.577681578,95.08687086,94.8808234,2385630,2997779.75,100.5376609,88.57495247,47480.39919,8.080562149,9.80645E+11,1.08792E+12,0.892581567,0.893544004,921672.6047,922838.1235,1033199.144,1030903.773,3472455.613,0.867733192,2719220,1120414.433,0.867281764,1122411,1290115.747,1293205.298,1.558308057,0.796692333,97.79974083
0,2006 [2006],India,..,..,73.55941622,6.061714327,..,73.72417983,39974380,882758.0902,66.28702795,67.24087277,177251,..,3.85956E+11,3.7274E+11,..,..,177950.8491,178410,..,..,1123922.873,..,58592410,5520.334397,..,5521.66,..,..,45.28341672,45.28341672,..
0,2006 [2006],Italy,94.96527778,..,93.53523563,2.120251795,93.41064365,93.67317426,1554533,1953298.416,163.6947678,144.1828169,29812.37173,6.79119665,5.57191E+11,6.22035E+11,0.84370396,0.841757331,816.8087033,817.9518682,971.630824,971.0131573,2296121.77,0.79575718,1770888,420469,0.79370135,417327,527841.0165,525494.903,1542.680069,0.796692333,100.0795383
0,2006 [2006],Japan,101.7623364,..,100.2582645,0.241005337,101.3443554,100.5779848,526881200,4527499.642,151.1725297,118.3514065,880976.9175,4.139495041,1.82598E+12,2.00273E+12,0.83961495,0.816022889,577839.2146,578617.3882,689200.0139,708168.5876,5613153.226,0.902626783,496720800,646937,0.915634401,646441,716663.5919,705879.8233,116.3824495,116.3824495,73.91136085
0,2006 [2006],United Kingdom,93.65607923,..,90.53880631,2.330702172,93.08667119,91.00837242,1474923,2718506.264,109.2352278,124.6929468,58007.83746,5.416666667,5.09938E+11,5.20699E+11,1.03727804,1.00455585,936.0508647,652636,628363.2238,932.5410979,2497372.219,0.987120694,1776462,244725.7814,1.040007867,245031,248772.6561,236616.3737,0.543349111,0.543349111,116.8901876
0,2006 [2006],United States,93.56191065,..,92.67561122,3.22208945,93.32994913,93.03357685,13814700,13814700,108.9524468,108.9524468,68622.77216,4.608333333,3.22391E+12,3.23369E+12,0.916203336,0.901746156,1852063.648,1853938,2022963.941,2053829.403,14648160.08,0.9131509,15338300,1025969,0.917011875,1025967.5,1123267.887,1118482.628,1,1,105.6790057
0,2006Q1 [2006Q1],Brazil,..,..,..,..,..,..,575649.8342,262454.3947,..,..,..,..,..,..,0.825113379,0.823169034,21377.95017,20108,24337.08365,25964.25486,429357.8434,0.713155292,232257,33341.20423,0.711060948,29441,46756.17857,41377.29062,..,..,..
0,2006Q1 [2006Q1],Canada,..,..,..,..,..,..,369000,319659.4664,..,..,..,..,..,..,0.897586087,0.895667905,126.2551389,104071,115943.2679,140.9777359,385531.1871,0.866723711,420649,97642.5,0.863840626,99.12405528,112643.5236,114.7586068,..,..,..
0,2006Q1 [2006Q1],China,..,..,..,..,..,..,5153260.238,640147.5933,..,..,..,..,..,..,0.676940171,0.703203319,189740.3902,173948.9074,256950.1137,269813.1856,927718.7827,0.78205994,7438222.355,222541.246,0.776447133,197251,284557.3333,254178.9171,..,..,..
0,2006Q1 [2006Q1],France,..,..,..,..,..,..,453784,545968.0606,..,..,..,..,..,..,0.83596398,0.826477314,124.0145,128661,153877.295,150.0393174,668919.8325,0.831339851,503269,141644.5865,0.830758518,143901.2082,170378.0836,173198.6511,..,..,..
0,2006Q1 [2006Q1],Germany,..,..,..,..,..,..,581910,700122.2479,..,..,..,..,..,..,0.844711024,0.847668691,213479.6949,210960.2043,249724.6343,251854.4062,850408.2387,0.824223968,665940,258650.1727,0.823252729,258544,313826.2639,314028.3233,..,..,..
0,2006Q1 [2006Q1],India,..,..,..,..,..,..,9468590,213257.0786,..,..,..,..,..,..,0.800479509,0.800479509,40395.79237,38743,48388.36206,50460.84158,272932.4551,..,14228530,1253.564068,..,1322.7,..,..,..,..,..
0,2006Q1 [2006Q1],Italy,..,..,..,..,..,..,380848,458215.4592,..,..,..,..,..,..,0.791328169,0.794616725,196.9128905,201.0214541,254.0490703,247.809573,568413.5998,0.747701806,438390,96423,0.747250089,95549,128955.2466,127836.7823,..,..,..
0,2006Q1 [2006Q1],Japan,..,..,..,..,..,..,131516900,1124761.459,..,..,..,..,..,..,0.804567548,0.798750222,141299.3221,138683.2616,172386.6809,176899.2631,1397406.438,0.893789489,123659700,156345,0.899642799,151062,174959.4036,167960.6628,..,..,..
0,2006Q1 [2006Q1],United Kingdom,..,..,..,..,..,..,362677,635762.8717,..,..,..,..,..,..,1.021332367,0.959163572,232.7534883,163619,160193.1302,242.693739,622038.2253,0.940424158,442476,66308.01855,1.024214261,65220,70507.21997,63681.1472,..,..,..
0,2006Q1 [2006Q1],United States,..,..,..,..,..,..,3401000,3401000,..,..,..,..,..,..,0.898067249,0.895491269,455365.1945,433304,482501.0253,508523.6197,3645064.798,0.897158739,3816800,245389,0.900027617,242126.4,273520.1,268994.1823,..,..,..
0,2006Q2 [2006Q2],Brazil,..,..,..,..,..,..,584377.4938,267507.9974,..,..,..,..,..,..,0.859977324,0.838206628,21992.77712,21360,24830.99538,26240.67892,431282.2699,0.730712166,233298,31739.78668,0.741409581,31574,43425.31491,42553.38035,..,..,..
0,2006Q2 [2006Q2],Canada,..,..,..,..,..,..,372679,331994.613,..,..,..,..,..,..,0.915213143,0.914585741,139.0054063,107134,117039.1103,151.9603209,385730.3,0.887298644,420866.25,99540.5,0.894725799,104.1330669,112204.4448,116.424536,..,..,..
0,2006Q2 [2006Q2],China,..,..,..,..,..,..,5349647.289,667761.1809,..,..,..,..,..,..,0.666704378,0.703964579,190763.6383,193467.4609,290566.8792,270982.2168,952274.7789,0.788745988,7635106.329,232466.575,0.771718803,231181,294830.9012,299600.9359,..,..,..
0,2006Q2 [2006Q2],France,..,..,..,..,..,..,460593,578872.6471,..,..,..,..,..,..,0.886357646,0.866098718,110.735,136262,153645.793,127.8448598,675674.5712,0.874711096,508351,157432.3273,0.877894428,160644.956,179810.2884,182796.9008,..,..,..
0,2006Q2 [2006Q2],Germany,..,..,..,..,..,..,594330,746953.1243,..,..,..,..,..,..,0.89596343,0.893750849,227481.2468,226499.9065,252745.3614,254471.6908,865195.9484,0.866568057,677520,271640.3384,0.868099614,270282,313364.7178,311246.8841,..,..,..
0,2006Q2 [2006Q2],India,..,..,..,..,..,..,9641430,212095.4161,..,..,..,..,..,..,0.841530687,0.841530687,41549.1553,42430.6,50407.21871,49373.0169,274583.6464,..,14314610,1341.970388,..,1326.64,..,..,..,..,..
0,2006Q2 [2006Q2],Italy,..,..,..,..,..,..,386677,485975.1203,..,..,..,..,..,..,0.845152697,0.841923024,207.796307,211.6795748,250.4889471,246.8301502,572068.6967,0.790918157,441209,102994,0.787583167,105552,130181.1611,133792.9948,..,..,..
0,2006Q2 [2006Q2],Japan,..,..,..,..,..,..,131496300,1148360.335,..,..,..,..,..,..,0.842363042,0.812940485,145464.2313,142679.4024,169415.7432,178947.0218,1400810.125,0.900535018,123960900,161033,0.917948496,158102,178825.3896,172264.7391,..,..,..
0,2006Q2 [2006Q2],United Kingdom,..,..,..,..,..,..,367638,671299.1776,..,..,..,..,..,..,1.079860482,0.997656484,232.459492,171026,158366.0649,233.0443006,623602.8944,0.987400828,443589,68120.64012,1.087382564,70660,69072.61628,65010.49646,..,..,..
0,2006Q2 [2006Q2],United States,..,..,..,..,..,..,3437500,3437500,..,..,..,..,..,..,0.92560233,0.90539484,464274.3239,466570,503937.0083,512734.7989,3653564.347,0.906997911,3825700,254213,0.914664457,259147.5,280264.2892,283277.3959,..,..,..
0,2006Q3 [2006Q3],Brazil,..,..,..,..,..,..,611425.1346,281580.6759,..,..,..,..,..,..,0.863662132,0.839320524,23352.40856,25171,29136.11518,27822.00081,437173.8617,0.753709199,236485,35938.04948,0.777526963,39861,47692.36127,51280.62344,..,..,..
0,2006Q3 [2006Q3],Canada,..,..,..,..,..,..,376234,335507.262,..,..,..,..,..,..,0.929890645,0.929554904,137.9640268,111788,120220.298,148.4284305,386807.4345,0.915636355,422041.5,100814.8,0.921129191,101.0941414,110112.9036,109.7634954,..,..,..
0,2006Q3 [2006Q3],China,..,..,..,..,..,..,5542735.271,695806.7105,..,..,..,..,..,..,0.682101849,0.728035856,199920.6644,213936.3742,313729.5691,274527.7848,975817.2746,0.817132447,7823864.302,245674.4718,0.775091068,262599,300579.181,338883.3695,..,..,..
0,2006Q3 [2006Q3],France,..,..,..,..,..,..,463871,591122.3987,..,..,..,..,..,..,0.90421151,0.883780672,106.892,127080,140614.5174,120.9002116,675768.9409,0.893105718,508422,158071.6281,0.898392085,148635.59,176962.2868,165618.6525,..,..,..
0,2006Q3 [2006Q3],Germany,..,..,..,..,..,..,599000,763320.6578,..,..,..,..,..,..,0.914833967,0.913485999,234882.7367,232257.9439,253946.0931,257149.8531,871759.7504,0.881916368,682660,284124.2769,0.882519588,281452,322151.0867,318953.3799,..,..,..
0,2006Q3 [2006Q3],India,..,..,..,..,..,..,10227110,220818.449,..,..,..,..,..,..,0.843802605,0.843802605,45912.40804,47663.2,56604.58095,54499.50469,285086.2056,..,14862130,1485.899278,..,1489.71,..,..,..,..,..
0,2006Q3 [2006Q3],Italy,..,..,..,..,..,..,390423,497525.7782,..,..,..,..,..,..,0.872215209,0.861156779,197.4746531,196.6926719,226.0199924,229.4039752,574447.9457,0.815075251,443044,106356,0.817423415,101014,130465.8475,123727.4227,..,..,..
0,2006Q3 [2006Q3],Japan,..,..,..,..,..,..,131032500,1126712.602,..,..,..,..,..,..,0.867734455,0.823279815,144996.6116,148233.8403,170795.8163,176101.0194,1398305.952,0.903933027,123739300,162718,0.926252461,165827,180004.8013,179037.1917,..,..,..
0,2006Q3 [2006Q3],United Kingdom,..,..,..,..,..,..,370612,694649.5179,..,..,..,..,..,..,1.11285257,1.024403084,233.1994097,176048,158151.6355,227.7075545,624243.9449,1.008460434,444045,55546.16321,1.119372327,54016,55088.92293,48257.16597,..,..,..
0,2006Q3 [2006Q3],United States,..,..,..,..,..,..,3466900,3466900,..,..,..,..,..,..,0.935133704,0.907740422,470328.0937,483796,517316.1619,518124.8452,3659198.879,0.920903052,3831600,258553,0.926263463,255145.5,280752.2937,275439.9112,..,..,..
0,2006Q4 [2006Q4],Brazil,..,..,..,..,..,..,635257.5131,295291.9251,..,..,..,..,..,..,0.852891156,0.840712893,24158.65996,24553,28774.71924,28737.07415,442361.1246,0.766815035,239291,36225.50698,0.780035114,36832,47238.96953,47214.43545,..,..,..
0,2006Q4 [2006Q4],Canada,..,..,..,..,..,..,378691,332318.4324,..,..,..,..,..,..,0.918647793,0.921246949,115.0461702,100297,109155.4104,124.8478605,388349.2421,0.899724888,423723.75,100461.5,0.893953172,102.0323912,111658.799,114.1375634,..,..,..
0,2006Q4 [2006Q4],China,..,..,..,..,..,..,5839190.173,742695.5335,..,..,..,..,..,..,0.683308454,0.761046812,210839.2527,210224.2721,307467.7894,277187.6153,1010891.454,0.827528257,8105080.497,263559.2647,0.776412603,277904,318484.9883,357906.4855,..,..,..
0,2006Q4 [2006Q4],France,..,..,..,..,..,..,471220,607858.8389,..,..,..,..,..,..,0.904066074,0.89058391,117.7241,141146,156239.9838,132.1161518,681249.025,0.907634716,512545,165496.1676,0.907020293,169658.7727,182356.8334,187151.2782,..,..,..
0,2006Q4 [2006Q4],Germany,..,..,..,..,..,..,610390,787383.7203,..,..,..,..,..,..,0.914817849,0.919270476,245828.9263,253120.0688,276783.0553,267427.8225,885091.6752,0.898224375,693100,305999.6449,0.895255126,312133,340773.679,348976.7111,..,..,..
0,2006Q4 [2006Q4],India,..,..,..,..,..,..,10637250,236587.1465,..,..,..,..,..,..,0.805799395,0.805799395,50093.49335,49573.2,61546.84002,62178.25432,291320.5655,..,15187140,1438.900663,..,1382.61,..,..,..,..,..
0,2006Q4 [2006Q4],Italy,..,..,..,..,..,..,396585,511582.0585,..,..,..,..,..,..,0.866119764,0.869332798,214.6248527,208.5581674,241.0728143,246.9694589,581191.5282,0.829333507,448245,114696,0.822548727,115212,138238.7613,140137.7033,..,..,..
0,2006Q4 [2006Q4],Japan,..,..,..,..,..,..,132835500,1127665.246,..,..,..,..,..,..,0.843794757,0.829121035,146079.0497,149020.8839,176601.7734,176221.2832,1416630.711,0.912249598,125360900,166841,0.918693847,171450,182873.9973,186617.2297,..,..,..
0,2006Q4 [2006Q4],United Kingdom,..,..,..,..,..,..,373996,716794.6968,..,..,..,..,..,..,0.935066739,1.037000259,237.6384747,141943,151652.3932,229.0955037,627487.154,1.012197355,446352,54750.95947,0.929062317,55135,54103.89696,59667.56407,..,..,..
0,2006Q4 [2006Q4],United States,..,..,..,..,..,..,3509300,3509300,..,..,..,..,..,..,0.906010061,0.898358092,462096.0362,470268,519209.7453,514446.1395,3690332.057,0.927543897,3864200,267814,0.927091964,269548.1,288731.2039,290771.1382,..,..,..
0,2007 [2007],Brazil,88.39371808,..,88.00229593,3.647032995,88.29224824,87.98760177,2718296.763,1402981.144,77.63148037,71.77117148,180334,..,4.93118E+11,5.44438E+11,0.920351474,0.904135338,119967.0706,120476,130433.8396,132413.0218,1845693.195,0.819362018,998410,160364.5025,0.831577627,160521,195750.5601,192615.7257,1.947450509,1.947450509,62.57542218
0,2007 [2007],Canada,97.62544803,..,96.24352332,2.130584192,97.18257508,96.82884448,1577661,1475973.49,116.8918248,114.19803,40997.25869,6.033333333,2.42123E+11,2.404E+11,0.948966534,0.949085176,398.468569,326561,344029.3051,420.0058461,1578457.243,0.968617411,1722238,430562,0.969275626,438.8961869,444968.6907,453.119036,1.074311992,1.074311992,91.28006366
0,2007 [2007],China,99.85229759,..,93.9227069,4.82088392,99.81679974,93.37880908,26917964,3542974.349,133.7714454,120.5494698,1531348.531,4.049658645,2.06354E+12,1.96755E+12,0.756509187,0.809317476,955301.5907,956062.5362,1261963.008,1179500.884,4415986.307,0.888931449,35406298.42,1217964.306,0.857010544,1218122,1370020.505,1420107.239,7.60621615,7.60621615,..
0,2007 [2007],France,96.90042827,..,96.37642639,1.491841057,96.28102837,96.86398119,1942551,2663899.442,146.0408199,140.2431677,50338.56195,7.65,4.0722E+11,4.15097E+11,0.979485441,0.962038135,530.8783,616089,628749.3952,553.0707656,2766967.989,0.975605522,2081758,764417.1334,0.977512231,765665.9751,782442.7995,781850.6641,4.792017772,0.730506897,98.50997892
0,2007 [2007],Germany,97.43797487,..,97.09636821,2.291883701,96.92727924,97.0657277,2502690,3431871.426,127.3533093,122.5455578,50403.40733,8.532418227,1.04006E+12,1.15051E+12,0.980810626,0.981810505,1055170.948,1056163.658,1076319.552,1075228.07,3579532.423,0.957903149,2803070,1321552.575,0.957868155,1324094,1379691.641,1381476.038,1.428842481,0.730506897,105.3443247
0,2007 [2007],India,..,..,77.96671411,5.99148025,..,78.13892264,46539970,1129039.985,90.09953166,100.719908,275316,7.2,4.46422E+11,4.31056E+11,..,..,228914.9599,229369.9,..,..,1236961,..,64485320,6196.757268,..,6190.17,..,..,41.35376792,41.35376792,..
0,2007 [2007],Italy,96.69225146,..,95.24293677,1.825730298,95.11866235,95.38141721,1614475,2214007.491,177.3567486,170.1721104,32744.90907,6.088832217,5.70067E+11,6.37771E+11,0.948049549,0.946316719,856.785354,856.0825819,906.1129815,907.7500085,2326972.915,0.912554759,1794682,500095,0.910142637,500350,548005.373,549530.021,1414.504195,0.730506897,108.9876003
0,2007 [2007],Japan,101.4853978,..,100.3357438,0.077279753,101.0521042,100.6383713,531696200,4516767.023,159.3605965,123.1531266,954145.1889,3.838205478,1.8796E+12,2.05905E+12,0.893175872,0.869211844,621112.9058,622003.0963,695799.3129,714935.1339,5705425.668,0.912499935,504886200,716182,0.92508272,714126,784497.2325,771368.9767,117.7786143,117.7786143,73.38856182
0,2007 [2007],United Kingdom,95.32578172,..,92.64563774,2.326992712,94.74617183,93.12235278,1549820,3102749.56,119.4586721,148.0134345,69950.42792,5.333333333,5.13291E+11,5.24122E+11,0.868287582,1.100381569,1045.398217,483385,556620.9773,950.6488245,2558073.79,1.075716694,1819641,222557.002,0.861072591,222741,206983.5074,259242.3233,0.49976992,0.49976992,130.6217406
0,2007 [2007],United States,95.748518,..,95.33591125,2.870550296,95.50932242,95.68752009,14452000,14452000,125.7729796,125.7729796,73987.4406,4.616666667,3.30594E+12,3.31596E+12,0.954858353,0.940187647,1955052.764,1956961,2048539.936,2080292.188,14922915.15,0.957731447,15626000,1148197,0.961750898,1148198.6,1198465.789,1193213.231,1,1,107.1765122
0,2007Q1 [2007Q1],Brazil,..,..,..,..,..,..,656432.8082,311551.8974,..,..,..,..,..,..,0.858276644,0.857978279,26783.08236,25160,29311.88548,31219.63339,451508.1583,0.785113749,244239,38942.66221,0.779282669,33986,49608.92384,43574.27545,..,..,..
0,2007Q1 [2007Q1],Canada,..,..,..,..,..,..,386819,330100.3639,..,..,..,..,..,..,0.916592441,0.914701672,98.58322322,81174,88562.69863,107.7681972,390833.2273,0.905736647,426434,101506.1,0.904201442,102.8119252,112069.9954,113.7006166,..,..,..
0,2007Q1 [2007Q1],China,..,..,..,..,..,..,6265102.966,807419.2631,..,..,..,..,..,..,0.735576389,0.768325959,224106.6136,205809.6328,279529.1036,291728.457,1056376.96,0.854169298,8469772.165,289326.4855,0.848228561,252285,338928.5911,297417.1425,..,..,..
0,2007Q1 [2007Q1],France,..,..,..,..,..,..,476919,625286.8144,..,..,..,..,..,..,0.913375213,0.908681976,130.6499,144176,157797.6878,143.7349361,686128.3335,0.927957209,516216,173998.8724,0.926772626,175033.7976,187485.4798,188729.9646,..,..,..
0,2007Q1 [2007Q1],Germany,..,..,..,..,..,..,616090,807753.4203,..,..,..,..,..,..,0.925090665,0.927630997,252760.1369,248719.6573,268784.7243,272482.953,885576.9369,0.912666385,693480,314018.4282,0.911665666,311873,344091.4112,341985.5441,..,..,..
0,2007Q1 [2007Q1],India,..,..,..,..,..,..,11082000,251070.1203,..,..,..,..,..,..,0.829857362,0.829857362,49008.35479,46068.2,55471.36871,59001.1604,299474.0901,..,15612200,1464.448763,..,1518.83,..,..,..,..,..
0,2007Q1 [2007Q1],Italy,..,..,..,..,..,..,398072,521910.7915,..,..,..,..,..,..,0.88007007,0.884652358,211.6702667,213.4982104,242.5632521,239.3127342,581172.0793,0.858347735,448230,116579,0.857763699,117356,135801.3114,136645.4482,..,..,..
0,2007Q1 [2007Q1],Japan,..,..,..,..,..,..,133443000,1117766.353,..,..,..,..,..,..,0.838443759,0.837465802,148635.795,145096.851,172991.3375,177518.0647,1426990.936,0.909734248,126277700,172196,0.912669208,166737,189281.2124,182591.4104,..,..,..
0,2007Q1 [2007Q1],United Kingdom,..,..,..,..,..,..,379785,742459.1912,..,..,..,..,..,..,0.819248656,1.046486074,249.6405188,113674,138736.8885,238.5472782,633343.7682,1.018609365,450518,54065.86142,0.80705734,53158,53079.54948,65886.84272,..,..,..
0,2007Q1 [2007Q1],United States,..,..,..,..,..,..,3552200,3552200,..,..,..,..,..,..,0.909981467,0.910086005,477148.7973,451989,496553.0934,524304.2745,3699022.606,0.941099218,3873300,272655,0.943385805,268384.2,289717.3421,284390.5098,..,..,..
0,2007Q2 [2007Q2],Brazil,..,..,..,..,..,..,673803.7264,339877.7285,..,..,..,..,..,..,0.909297052,0.884433305,28283.21593,27308,30017.02954,31978.93488,459479.4617,0.798219585,248551,39245.17107,0.808878856,39193,49167.19632,48445.24424,..,..,..
0,2007Q2 [2007Q2],Canada,..,..,..,..,..,..,394153,358801.5172,..,..,..,..,..,..,0.942028828,0.941768067,97.4697237,75304,79932.28555,103.4908344,394620.0389,0.948845391,430565.75,108337.3,0.957138346,112.8418738,114185.8936,117.9003183,..,..,..
