,Column,Time,Country,"Core CPI,not seas.adj,,,","CPI Price, seas. adj.,,,","CPI Price, % y-o-y, not seas. adj.,,","Core CPI,seas.adj,,,","CPI Price,not seas.adj,,,","Stock Markets, US$, Billions","Total Reserves,,,,","Unemployment rate,Percent,,,","Industrial Production, constant US$, seas. adj.,,","Industrial Production, constant US$,,,","Imports Merchandise, Customs, current US$, millions, seas. adj.","Imports Merchandise, Customs, current US$, millions, not seas. adj.","Exports Merchandise, Customs, current US$, millions, seas. adj.","Exports Merchandise, Customs, current US$, millions, not seas. adj.","Exchange rate, old LCU per USD extended forward, period average,,","Exchange rate, new LCU per USD extended backward, period average,,","Retail Sales Volume,Index,,,",Retail Sales Volume to CPI Correlaton,Stock Market Value to CPI Correlaton,US Stock Market to Stock Market,US Unemployment as leading/trailing
1598,1598,2008M04 [2008M04],Japan,101.510574,100.9297521,0.825593395,101.002004,101.242236,111.1774766,983805.1908,3.9119398,157295000000.0,165043000000.0,64505.8064,62623.82765,66201.0,67096.0,102.6881818,102.6881818,82.52713846,0.4640598963757463,-0.6687400252283446,0.8208405750950524,0.7522961153846154
1599,1599,2008M04 [2008M04],United Kingdom,96.61885246,95.12015437,2.947481092,95.98325413,95.69385617,135.4434466,69464.61885,5.2,42707733857.0,42990891754.0,85.32913981,44481.0,21047.53712,21675.04938,0.504692771,0.504692771,128.5156978,4.3644513973040615,4.414132060099967,0.9786126059251826,0.9629629629629629
1600,1600,2008M04 [2008M04],United States,97.71589288,98.36956522,3.903760976,97.24746525,99.13977304,120.8704838,78192.07891,5.0,273486000000.0,271353000000.0,185865.2433,182115.1,110383.0,109856.7,1.0,1.0,105.0372779,0.8624736785423245,1.0624542701432669,0.873319323306083,0.9259259259259258
1601,1601,2008M05 [2008M05],Brazil,92.21761691,92.19764104,5.518179659,91.87355852,92.43936294,111.3207157,197906.0,9.939990236,43000060993.0,48136711042.0,15239.01329,15240.0,18283.20359,19291.0,1.659159091,1.659159091,83.67648094,-0.1352840812243379,0.3401878123777451,0.8043198723845336,1.8407389325925925
1602,1602,2008M05 [2008M05],Canada,98.83512545,98.53195164,2.331838565,98.12667261,99.56559513,130.7722859,43496.69433,6.0,19569552116.0,19053166415.0,43.03856082,32609.0,43057.7,43.7944167,0.999818182,0.999818182,100.233377,4.264263843276125,-31.683452191435023,0.9448623074790541,1.111111111111111
1603,1603,2008M05 [2008M05],China,100.809628,99.83887889,7.846264935,100.8202997,99.23041045,110.3101052,1800311.39,3.987502034,194199000000.0,190989000000.0,103742.0812,100768.5037,124674.1153,120530.0,6.973409091,6.973409091,,,0.1843392062906674,0.7970179600380388,0.7384263025925925
1604,1604,2008M05 [2008M05],France,98.76873662,99.13884754,3.312652338,97.86170213,100.0320547,138.9209595,51254.41224,7.003703704,33114514930.0,32511878571.0,47.572,60105.0,81905.41702,80248.84019,4.215636364,0.642713339,113.6151279,1.933918355293864,2.8624811155279533,1.0037385019846488,1.2969821674074073
1605,1605,2008M05 [2008M05],Germany,98.39040726,99.6763754,3.125,98.03331542,99.67497291,131.2200858,52874.01841,7.352000304,87538696005.0,93985414081.0,104063.6354,101696.9714,129213.8991,124017.0,1.256818182,0.642713339,119.0409844,2.7703342304233045,3.0060356289960577,0.9480977731887107,1.3614815377777776
1606,1606,2008M05 [2008M05],India,,83.54597632,7.517296937,,82.9890644,107.0496645,314614.0,10.4,40167125591.0,38478663849.0,27276.8387,29443.6,779.6832494,787.17,42.11836364,42.11836364,,,0.1603611931000401,0.7734604646406091,1.9259259259259258
1607,1607,2008M05 [2008M05],Italy,99.34210526,98.19935175,3.527337923,96.97950378,98.48156182,158.5402321,36822.42323,6.729889912,46757572630.0,55732329514.0,69.88144196,72.14164887,47948.0,50238.0,1244.365,0.642713339,120.9359616,2.1307895499347165,3.295955268339533,1.1454926286508447,1.2462759096296296
1608,1608,2008M05 [2008M05],Japan,101.611279,101.5495868,1.235839341,101.002004,102.0703934,114.6551008,976579.2815,3.945349827,158107000000.0,161992000000.0,64486.77736,61978.03214,67380.0,65224.0,104.3218182,104.3218182,82.78584422,0.6628251731605874,-1.0724401819942262,0.8284116344725571,0.7306203383333333
1609,1609,2008M05 [2008M05],United Kingdom,97.02868852,95.53005531,3.327218233,96.19823489,96.30641709,138.4035376,67800.30344,5.4,42268682387.0,41442404657.0,85.59995941,45372.0,21484.76216,22139.79012,0.508610054,0.508610054,132.1625678,3.3254839031468517,2.786145799890266,1.0699801881533095,0.9818181818181819
1610,1610,2008M05 [2008M05],United States,97.77087139,98.9516663,4.088413823,97.417884,99.97461777,122.3588345,78962.26588,5.4,271945000000.0,270583000000.0,183075.0823,182956.3,110828.0,112627.0,1.0,1.0,105.4075716,0.801208317357901,0.995836277638231,0.9459406242845174,0.9818181818181819
1611,1611,2008M06 [2008M06],Brazil,92.68792765,93.00363945,6.002569168,92.39651553,93.12352396,107.700717,200827.0,10.25353334,43765640714.0,48512412201.0,15944.4819,15882.0,17873.14848,18582.0,1.61852381,1.61852381,84.9687818,-0.0871095334264511,0.2379455065322683,0.8326205777554226,1.8642787890909092
1612,1612,2008M06 [2008M06],Canada,98.83512545,99.22279793,3.234501348,98.39429081,100.2606429,129.5065891,43760.17002,6.0,19710790249.0,19474534518.0,42.01705648,33269.0,42957.5,43.9340171,1.017047619,1.017047619,100.2144569,0.9607268198193428,2.496219011842688,1.0011990081697983,1.0909090909090908
1613,1613,2008M06 [2008M06],China,100.809628,100.1127666,7.192428823,100.929673,99.03218284,93.95311177,1812166.312,3.99793799,196057000000.0,199877000000.0,98003.17641,100427.2194,118968.7448,121137.0,6.898428571,6.898428571,,,0.0175620382670287,0.7263395860573258,0.7268978163636364
1614,1614,2008M06 [2008M06],France,98.85438972,99.51095046,3.551277796,98.0106383,100.3953414,129.3021238,50578.05078,7.048148148,33018286771.0,36095623175.0,47.073,66226.0,83731.84574,89816.63673,4.213380952,0.64221955,113.0823489,1.588154245803704,1.7994862531509206,0.9996183128786337,1.2814814814545454
1615,1615,2008M06 [2008M06],Germany,98.50923625,100.0,3.344481605,98.16227834,100.0,124.9612144,54027.99761,7.98104383,88420253870.0,101809000000.0,104382.7321,105264.6249,132625.3433,135956.0,1.256285714,0.64221955,118.2875605,2.2370454203526684,1.9350088142611477,0.9660592930940956,1.4510988781818182
1616,1616,2008M06 [2008M06],India,,84.25556933,8.037677321,,84.08262454,93.12122242,312087.0,10.4,40645059438.0,38907648953.0,28505.81147,28950.6,799.9451202,821.33,42.84766667,42.84766667,,,0.006631444727131,0.7199083550449493,1.8909090909090909
1617,1617,2008M06 [2008M06],Italy,99.45175439,98.70916728,3.867806369,97.19525351,99.02386117,145.4393361,37115.79437,7.063019255,47272604901.0,54455387744.0,70.20747112,71.30069462,48963.0,49658.0,1243.707619,0.64221955,120.512368,1.704945839059399,2.0296511229776124,1.124373053634797,1.2841853190909092
1618,1618,2008M06 [2008M06],Japan,101.611279,102.0661157,1.960784314,101.1022044,102.484472,112.5904536,980069.7738,3.937236208,153914000000.0,172307000000.0,67040.91952,65942.5692,66165.0,66892.0,106.8814286,106.8814286,82.78584422,5.112232887970274,-2.5787405787163187,0.8704225109864134,0.7158611287272727
1619,1619,2008M06 [2008M06],United Kingdom,97.33606557,96.1559673,3.830551192,96.44715999,96.96452156,129.3514956,65743.70312,5.5,41869544688.0,41157157034.0,87.93076028,43607.0,21863.57587,22328.16049,0.508274918,0.508274918,127.4945742,2.1212108033504573,1.45016780238627,1.066415023002306,0.9649122807017544
1620,1620,2008M06 [2008M06],United States,97.94035059,99.98850511,4.935966106,97.63906578,100.9820617,115.1408113,79650.20779,5.6,271307000000.0,277846000000.0,183408.728,190117.1,115784.0,116787.4,1.0,1.0,104.2857319,0.5268310750033934,0.5029882462255895,0.949257605112636,0.9824561403508771
1621,1621,2008M07 [2008M07],Brazil,93.0957546,93.66474618,6.359821941,92.89817307,93.6169093,97.43919331,203562.0,10.74655784,43893237334.0,50954469737.0,15916.21725,17147.0,18275.08939,20436.0,1.591173913,1.591173913,85.25146381,-0.0735371811414904,0.0707590662409043,0.8033198154611039,1.8853610245614034
1622,1622,2008M07 [2008M07],Canada,98.92473118,99.65457686,3.590664273,98.48349688,100.6081668,120.3492613,42565.29379,6.1,20023531828.0,18815001835.0,43.10908494,33523.0,43966.7,43.54563677,1.013391304,1.013391304,96.79985701,0.5206418672837029,1.3171867109470132,0.9921977296221539,1.0701754385964912
1623,1623,2008M07 [2008M07],China,101.0175055,100.2307808,6.284703565,101.0499836,99.12546642,88.72250803,1848478.91,4.02672757,196442000000.0,179894000000.0,104288.1585,111485.1441,126987.3485,136596.0,6.836695652,6.836695652,,,-0.0540485226309882,0.7314566793585241,0.7064434333333334
1624,1624,2008M07 [2008M07],France,98.45824411,99.7342122,3.623108362,98.08510638,100.1816433,119.6620765,54332.06673,7.037037037,33276899946.0,34608031075.0,48.626,66377.0,89339.94406,94026.84849,4.160956522,0.634318824,107.9071334,1.1953364358197418,1.2506612769955352,0.986532358758836,1.2345679012280701
1625,1625,2008M07 [2008M07],Germany,98.94134169,100.2157497,3.222222222,98.2160129,100.5417118,119.4503357,52456.23926,7.405826769,87097917072.0,99559991191.0,112614.5462,113394.0808,131673.9066,135633.0,1.240565217,0.634318824,113.542814,2.079523201937283,1.845844827553868,0.9847867000089691,1.2992678542105263
1626,1626,2008M07 [2008M07],India,,84.81160581,8.250497277,,85.54070474,85.20395058,306176.0,10.4,39676917653.0,37837352785.0,29952.32062,31625.5,796.8251145,815.23,42.84208696,42.84208696,,,-0.0697074191855894,0.702448568500804,1.8245614035087718
1627,1627,2008M07 [2008M07],Italy,98.46491228,99.07757019,4.099156517,97.41100324,99.45770065,135.1954557,36854.99197,6.745519677,45764296107.0,59439579815.0,66.75053373,70.21137996,49622.0,59381.0,1228.218696,0.634318824,116.1866331,1.3062841137365166,1.4143340139423477,1.1145944956520684,1.1834245047368421
1628,1628,2008M07 [2008M07],Japan,101.510574,102.4793388,2.268041237,101.2024048,102.6915114,105.2373149,983468.5633,3.870692863,153914000000.0,176665000000.0,68594.64859,70574.29733,68172.0,71357.0,106.8743478,106.8743478,80.38834655,-3.924975799801661,-5.453014200890873,0.867610019267411,0.6790689233333334
1629,1629,2008M07 [2008M07],United Kingdom,96.99453552,96.51526146,4.453325779,96.58293732,96.94516555,121.2956427,60913.96402,5.7,41789717148.0,42461146168.0,90.5648574,46047.0,22351.00755,22029.69136,0.50257905,0.50257905,122.2524233,1.3563074222936569,0.7897568621269516,1.0322917927592277,0.9661016949152542
1630,1630,2008M07 [2008M07],United States,98.16389957,100.7025675,5.497512078,97.88426935,101.5123196,108.1283647,78625.82508,5.8,269871000000.0,270257000000.0,197821.9502,202614.4,118309.0,114522.3,1.0,1.0,103.1271941,0.4081325622055145,0.2845045564602939,0.9202311060781954,0.983050847457627
1631,1631,2008M08 [2008M08],Brazil,93.52399375,94.0533963,6.187029802,93.44918535,93.87906138,89.20503573,205116.0,9.955455987,43340318647.0,50203067418.0,15671.84862,17461.0,17357.28383,19737.0,1.612619048,1.612619048,85.73220515,-0.0654235836965908,-0.0482776399469422,0.7591832996394409,1.6873654215254237
1632,1632,2008M08 [2008M08],Canada,99.01433692,99.65457686,3.683737646,98.66190901,100.4344049,113.3999682,42508.88901,6.1,19789480066.0,19419573461.0,41.42380237,33693.0,40754.6,42.09765667,1.053904762,1.053904762,96.51689311,0.4738268247642358,0.9173228733510036,0.9650953147719081,1.0338983050847457
1633,1633,2008M08 [2008M08],China,101.1159737,100.0453239,4.888823738,101.1812315,99.03218284,78.87046673,1887373.987,4.035877952,196154000000.0,180741000000.0,100439.4657,106017.0233,126237.7022,135387.0,6.853333333,6.853333333,,,-0.3069498664525288,0.6712305049393891,0.6840471105084746
1634,1634,2008M08 [2008M08],France,99.07922912,99.51095046,3.151862464,98.23404255,100.1495886,116.7801219,49370.12818,7.092592593,32807787675.0,24511460730.0,48.484,48943.0,75101.83515,59432.64454,4.388571429,0.668975784,109.0578019,1.8173457674521605,1.818872133247085,0.9938622584568088,1.20213433779661
1635,1635,2008M08 [2008M08],Germany,99.09257859,100.1078749,3.111111111,98.35572273,100.2166847,114.7536686,51342.18974,7.186849847,88508409656.0,87139442192.0,99731.65677,95738.89144,120642.7651,111952.0,1.308571429,0.668975784,114.6276179,2.401042613901833,1.7628673480321204,0.9766160403451349,1.218110143559322
1636,1636,2008M08 [2008M08],India,,85.76915208,9.182143001,,86.5127582,91.08756738,295309.0,10.4,39908547605.0,37200374904.0,33065.83774,33523.2,764.4603023,762.54,43.03721429,43.03721429,,,-0.0113492265554803,0.7752046663484733,1.7627118644067796
1637,1637,2008M08 [2008M08],Italy,98.79385965,99.13732211,4.055744488,97.8425027,99.56616052,129.3856203,36587.57093,6.772973086,44623867506.0,27310077212.0,72.28897456,61.45095377,45427.0,32010.0,1295.38381,0.668975784,114.966826,1.2759287004329114,1.254111826661326,1.1011418956499062,1.14796154
1638,1638,2008M08 [2008M08],Japan,101.611279,102.3760331,2.164948454,101.2024048,103.0020704,101.4096319,977600.1388,4.118717189,148233000000.0,152839000000.0,65342.55131,67315.29835,67233.0,64479.0,109.4204762,109.4204762,80.38834655,-8.13250826515624,-2.1434100057155523,0.8630510411327772,0.6980876591525423
1639,1639,2008M08 [2008M08],United Kingdom,97.64344262,96.88956054,4.711902391,96.83186241,97.54634057,117.5013146,57104.60519,5.9,42148941077.0,39364171975.0,90.08261017,46781.0,22353.11997,21823.17284,0.530291029,0.530291029,122.3921404,1.2286911937379832,0.609145734419525,1.0955309308649213,0.9833333333333334
1640,1640,2008M08 [2008M08],United States,98.3597321,100.5526742,5.308017162,98.07825665,101.1071269,110.1182993,75887.65251,6.1,265743000000.0,272291000000.0,179974.0383,189874.9,116219.0,116417.8,1.0,1.0,102.653687,0.4179844442552439,0.3415212549605389,1.0266949212276388,1.0166666666666666
1641,1641,2008M09 [2008M09],Brazil,93.91679435,94.41705596,6.255607114,93.91880586,94.12312267,73.15109274,206494.0,10.41319715,43850705127.0,50390917998.0,15865.94311,17274.0,18393.24073,20001.0,1.799909091,1.799909091,86.85393493,-0.0386488960034565,-0.281556716069435,0.6820288351330358,1.7355328583333334
1642,1642,2008M09 [2008M09],Canada,99.28315412,99.74093264,3.401969561,98.66190901,100.5212858,105.3323882,42889.22039,6.1,19591746680.0,19511175223.0,41.24862493,34330.0,39459.9,39.78339283,1.058318182,1.058318182,96.95705919,0.6056437657367096,0.7225357902814795,0.9820731766942397,1.0166666666666666
1643,1643,2008M09 [2008M09],China,101.214442,99.84338825,4.6671007,101.1484196,99.03218284,68.56553653,1908780.818,4.016593714,196775000000.0,185955000000.0,96407.71252,106633.3395,124735.6816,136719.0,6.837636364,6.837636364,,,-0.5925579155960871,0.6392751120757559,0.6694322856666667
1644,1644,2008M09 [2008M09],France,99.05781585,99.62789709,3.011981972,98.41489362,100.0854792,107.5002533,45922.35461,7.17037037,32666452568.0,35394856648.0,50.025,60516.0,73319.74596,75999.54358,4.567545455,0.696306813,109.441358,2.1258775309140434,1.382008527478236,1.0022854039282707,1.1950617283333334
1645,1645,2008M09 [2008M09],Germany,99.02776277,100.2157497,2.765486726,98.51692638,100.1083424,105.3194755,50502.22735,6.945872406,86833449713.0,102983000000.0,99234.99949,101962.2365,118575.7674,123728.0,1.361909091,0.696306813,116.4356245,3.841118341620171,1.978286409826294,0.9819527843199148,1.1576454010000001
1646,1646,2008M09 [2008M09],India,,86.60940069,10.00744859,,87.36330498,81.34537782,286336.0,10.4,41111734342.0,38959647147.0,29478.84122,31135.7,722.211766,719.41,45.58111364,45.58111364,,,-0.0821306387206387,0.7584287698233404,1.7333333333333334
1647,1647,2008M09 [2008M09],Italy,99.45175439,99.15805905,3.760379163,97.62675297,99.24078091,119.6102229,38788.92333,6.679905767,44329563351.0,55073262794.0,61.96258012,69.98222489,43841.0,45233.0,1348.252273,0.696306813,115.6783801,1.5390693854245834,1.1223328942195328,1.1151934706490314,1.1133176278333334
1648,1648,2008M09 [2008M09],Japan,101.8126888,102.2727273,2.06185567,101.2024048,103.0020704,96.97821693,975470.6973,3.984355083,150127000000.0,174050000000.0,65772.74106,68188.32317,67902.0,69075.0,106.6213636,106.6213636,80.72364727,108.3217799743399,-0.7523376686154607,0.9041825330092363,0.6640591805
1649,1649,2008M09 [2008M09],United Kingdom,97.71174863,97.55522804,5.218610644,96.95632496,98.08033884,107.255132,55069.66298,6.0,41510320758.0,43194640056.0,88.41097676,47458.0,22001.4581,21498.1358,0.555768094,0.555768094,122.3921404,1.0310336642430915,0.2952338070229032,1.3101160318840277,0.9677419354838709
1650,1650,2008M09 [2008M09],United States,98.53511809,100.6386559,4.953319875,98.22329389,100.9672938,106.1391718,75045.36941,6.1,254218000000.0,258666000000.0,174790.15,180189.0,107172.0,106071.9,1.0,1.0,100.9576753,0.412974670470745,0.3013304993790244,1.296484634283729,0.9838709677419354
1651,1651,2008M10 [2008M10],Brazil,94.31124641,94.82551436,6.427609189,94.37812339,94.54677622,45.59145327,197229.0,10.37256222,42702335546.0,50907507092.0,15859.84675,17195.0,17033.5054,18480.0,2.18426087,2.18426087,63.18261188,-0.5581203888148565,-0.6543103602229309,0.5568973039529566,1.672993906451613
1652,1652,2008M10 [2008M10],Canada,99.10394265,99.05008636,2.502234138,98.48349688,99.47871416,74.53632948,41327.77847,6.2,19515074551.0,19639417689.0,39.28763371,34477.0,35157.8,35.03262333,1.179608696,1.179608696,83.15792097,-1.191351675491098,-9.84199161873766,0.9104575080802482,1.0
1653,1653,2008M10 [2008M10],China,101.214442,99.70793034,4.02792972,101.0062343,98.72901119,61.31835974,1882717.717,4.204315887,195499000000.0,175397000000.0,100246.4477,92650.6936,126831.5766,128494.0,6.835782609,6.835782609,,,-1.0755083603027482,0.7490006738717744,0.6781154656451612
1654,1654,2008M10 [2008M10],France,99.21841542,99.68105465,2.69441402,98.62765957,100.0320547,81.3621419,45590.0678,7.225925926,32056005190.0,35689916238.0,51.387,56737.0,60331.75859,64937.27867,4.942869565,0.753604109,94.86560186,0.9698819624536672,-2.117919741493932,0.9938344627799552,1.165471923548387
1655,1655,2008M10 [2008M10],Germany,98.96294696,100.1078749,2.315325248,98.5384202,99.89165764,78.67045325,50058.63711,6.930168178,84982178196.0,100929000000.0,89501.60788,95588.65084,109641.8186,117672.0,1.473826087,0.753604109,100.7470517,4.74975916913951,9.172345076602744,0.9609556215772305,1.1177690609677418
1656,1656,2008M10 [2008M10],India,,87.9655888,11.42783366,,89.06439854,57.74446679,252883.0,10.4,39999063283.0,38327002449.0,24798.26876,25869.3,717.2343775,687.54,48.65645652,48.65645652,,,-0.2162158168546371,0.7053457516063083,1.6774193548387097
1657,1657,2008M10 [2008M10],Italy,100.2192982,99.17580355,3.388673101,97.8425027,99.24078091,88.68140063,39501.7786,6.719496758,43409862867.0,55979479534.0,47.43377097,48.31595209,39626.0,44274.0,1459.016087,0.753604109,99.85243355,0.8221944572115623,-0.2146808115630818,1.0832388392873669,1.0837897996774193
1658,1658,2008M10 [2008M10],Japan,101.9133938,102.1694215,1.644398767,101.2024048,102.8985507,77.65673579,961025.7604,3.758068299,146881000000.0,166350000000.0,68173.28462,69802.2234,66390.0,69169.0,100.1404348,100.1404348,90.02493572,-0.3355419928284088,1.1016608572450737,0.9485731138931529,0.6061400482258065
1659,1659,2008M10 [2008M10],United Kingdom,97.67759563,97.33138646,4.488559333,96.99026929,97.8457895,81.86689529,52905.04993,6.2,41031355519.0,44254131227.0,85.60524956,48095.0,20839.12078,21038.03704,0.592744023,0.592744023,100.6695582,0.480870699085993,-0.2850988972969109,1.1334184161580496,0.96875
1660,1660,2008M10 [2008M10],United States,98.60827131,99.77332083,3.73105789,98.25728699,99.94738955,87.63736195,72343.47288,6.5,256636000000.0,257539000000.0,174691.5108,185882.2,105006.0,111238.6,1.0,1.0,98.54732544,0.5775219763588041,-0.2035685147387097,1.2133085006555977,1.015625
